scope,group,model,target,signal,constant,spearman,spearman_lo,spearman_hi,auroc,auroc_lo,auroc_hi,partial,partial_lo,partial_hi,n
condition,noise(sigma=0.5),dae_lam1w5_seed0,e_mse,g,False,0.4976,,,0.7716,,,0.5005,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e_mse,d,False,0.4342,,,0.7495,,,0.4342,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e_mse,r_A,False,0.4342,,,0.7495,,,0.4342,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e_mse,div,False,0.1999,,,0.5908,,,0.2057,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e_mse,g_lin,False,0.4551,,,0.7479,,,0.4594,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e_mse,sure,False,0.4944,,,0.7802,,,0.4949,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e_mse,b,False,-0.1780,,,0.3884,,,,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e_mse,g,False,0.6261,,,0.8372,,,0.6141,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e_mse,d,False,0.6486,,,0.8729,,,0.6390,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e_mse,r_A,False,0.6486,,,0.8729,,,0.6390,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e_mse,div,False,-0.2891,,,0.3227,,,-0.2497,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e_mse,g_lin,False,0.5160,,,0.7954,,,0.5428,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e_mse,sure,False,0.6596,,,0.8770,,,0.6561,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e_mse,b,False,0.1063,,,0.5613,,,,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e_mse,g,False,0.4245,,,0.7332,,,0.4226,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e_mse,d,False,0.4566,,,0.7634,,,0.4529,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e_mse,r_A,False,0.4566,,,0.7634,,,0.4529,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e_mse,div,False,0.1021,,,0.5447,,,0.0987,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e_mse,g_lin,False,0.4490,,,0.7557,,,0.4475,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e_mse,sure,False,0.5063,,,0.7864,,,0.5020,,,10000
condition,blur(std=0.5),radial,e_mse,b,False,0.3437,,,0.6582,,,,,,10000
condition,blur(std=0.5),radial,e_mse,g,True,,,,0.5000,,,,,,10000
condition,blur(std=0.5),radial,e_mse,d,False,0.8158,,,0.9632,,,0.8179,,,10000
condition,blur(std=0.5),radial,e_mse,r_A,False,0.9574,,,0.9970,,,0.9533,,,10000
condition,blur(std=0.5),pca64,e_mse,b,False,0.1160,,,0.5504,,,,,,10000
condition,blur(std=0.5),pca64,e_mse,g,True,,,,0.5000,,,,,,10000
condition,blur(std=0.5),pca64,e_mse,d,False,0.9744,,,0.9882,,,0.9740,,,10000
condition,blur(std=0.5),pca64,e_mse,r_A,False,0.9777,,,0.9894,,,0.9794,,,10000
condition,blur(std=0.5),dae_lam0_seed0,e_mse,b,False,-0.0901,,,0.4597,,,,,,10000
condition,blur(std=0.5),dae_lam0_seed0,e_mse,g,False,0.7384,,,0.8652,,,0.7546,,,10000
condition,blur(std=0.5),dae_lam0_seed0,e_mse,d,False,0.8984,,,0.9713,,,0.9322,,,10000
condition,blur(std=0.5),dae_lam0_seed0,e_mse,r_A,False,0.9590,,,0.9804,,,0.9609,,,10000
condition,blur(std=0.5),dae_lam0_seed1,e_mse,b,False,-0.0927,,,0.4556,,,,,,10000
condition,blur(std=0.5),dae_lam0_seed1,e_mse,g,False,0.7544,,,0.8735,,,0.7652,,,10000
condition,blur(std=0.5),dae_lam0_seed1,e_mse,d,False,0.9126,,,0.9742,,,0.9386,,,10000
condition,blur(std=0.5),dae_lam0_seed1,e_mse,r_A,False,0.9587,,,0.9808,,,0.9606,,,10000
condition,blur(std=0.5),dae_lam0_seed2,e_mse,b,False,-0.0953,,,0.4563,,,,,,10000
condition,blur(std=0.5),dae_lam0_seed2,e_mse,g,False,0.7492,,,0.8678,,,0.7468,,,10000
condition,blur(std=0.5),dae_lam0_seed2,e_mse,d,False,0.9213,,,0.9761,,,0.9434,,,10000
condition,blur(std=0.5),dae_lam0_seed2,e_mse,r_A,False,0.9614,,,0.9819,,,0.9624,,,10000
condition,blur(std=0.5),dae_lam1_seed0,e_mse,b,False,0.5502,,,0.8907,,,,,,10000
condition,blur(std=0.5),dae_lam1_seed0,e_mse,g,False,0.7873,,,0.8794,,,0.7517,,,10000
condition,blur(std=0.5),dae_lam1_seed0,e_mse,d,False,0.9749,,,0.9970,,,0.9684,,,10000
condition,blur(std=0.5),dae_lam1_seed0,e_mse,r_A,False,0.9782,,,0.9973,,,0.9719,,,10000
condition,blur(std=0.5),dae_lam1w5_seed0,e_mse,b,False,-0.0363,,,0.5001,,,,,,10000
condition,blur(std=0.5),dae_lam1w5_seed0,e_mse,g,False,0.6689,,,0.8496,,,0.6882,,,10000
condition,blur(std=0.5),dae_lam1w5_seed0,e_mse,d,False,0.9352,,,0.9778,,,0.9507,,,10000
condition,blur(std=0.5),dae_lam1w5_seed0,e_mse,r_A,False,0.9626,,,0.9805,,,0.9629,,,10000
condition,blur(std=0.5),dae_lam1w5_seed1,e_mse,b,False,-0.0228,,,0.5027,,,,,,10000
condition,blur(std=0.5),dae_lam1w5_seed1,e_mse,g,False,0.6931,,,0.8570,,,0.7126,,,10000
condition,blur(std=0.5),dae_lam1w5_seed1,e_mse,d,False,0.9435,,,0.9779,,,0.9524,,,10000
condition,blur(std=0.5),dae_lam1w5_seed1,e_mse,r_A,False,0.9620,,,0.9794,,,0.9620,,,10000
condition,blur(std=0.5),dae_lam1w5_seed2,e_mse,b,False,-0.0289,,,0.4977,,,,,,10000
condition,blur(std=0.5),dae_lam1w5_seed2,e_mse,g,False,0.6427,,,0.8484,,,0.6482,,,10000
condition,blur(std=0.5),dae_lam1w5_seed2,e_mse,d,False,0.9454,,,0.9774,,,0.9531,,,10000
condition,blur(std=0.5),dae_lam1w5_seed2,e_mse,r_A,False,0.9620,,,0.9793,,,0.9620,,,10000
condition,blur(std=1),radial,e_mse,b,False,0.3731,,,0.6596,,,,,,10000
condition,blur(std=1),radial,e_mse,g,True,,,,0.5000,,,,,,10000
condition,blur(std=1),radial,e_mse,d,False,0.4827,,,0.7632,,,0.5396,,,10000
condition,blur(std=1),radial,e_mse,r_A,False,0.7247,,,0.8791,,,0.7262,,,10000
condition,blur(std=1),pca64,e_mse,b,False,0.3856,,,0.6699,,,,,,10000
condition,blur(std=1),pca64,e_mse,g,True,,,,0.5000,,,,,,10000
condition,blur(std=1),pca64,e_mse,d,False,0.6694,,,0.8435,,,0.6808,,,10000
condition,blur(std=1),pca64,e_mse,r_A,False,0.8498,,,0.9178,,,0.8245,,,10000
condition,blur(std=1),dae_lam0_seed0,e_mse,b,False,0.0076,,,0.4880,,,,,,10000
condition,blur(std=1),dae_lam0_seed0,e_mse,g,False,0.4281,,,0.7329,,,0.4919,,,10000
condition,blur(std=1),dae_lam0_seed0,e_mse,d,False,0.3035,,,0.6477,,,0.5144,,,10000
condition,blur(std=1),dae_lam0_seed0,e_mse,r_A,False,0.7669,,,0.8862,,,0.8320,,,10000
condition,blur(std=1),dae_lam0_seed1,e_mse,b,False,0.0269,,,0.5072,,,,,,10000
condition,blur(std=1),dae_lam0_seed1,e_mse,g,False,0.4610,,,0.7557,,,0.4986,,,10000
condition,blur(std=1),dae_lam0_seed1,e_mse,d,False,0.3245,,,0.6645,,,0.5055,,,10000
condition,blur(std=1),dae_lam0_seed1,e_mse,r_A,False,0.7852,,,0.8967,,,0.8367,,,10000
condition,blur(std=1),dae_lam0_seed2,e_mse,b,False,0.0407,,,0.5184,,,,,,10000
condition,blur(std=1),dae_lam0_seed2,e_mse,g,False,0.4907,,,0.7611,,,0.4897,,,10000
condition,blur(std=1),dae_lam0_seed2,e_mse,d,False,0.3767,,,0.7036,,,0.5818,,,10000
condition,blur(std=1),dae_lam0_seed2,e_mse,r_A,False,0.8284,,,0.9152,,,0.8573,,,10000
condition,blur(std=1),dae_lam1_seed0,e_mse,b,False,0.5509,,,0.8906,,,,,,10000
condition,blur(std=1),dae_lam1_seed0,e_mse,g,False,0.8024,,,0.8851,,,0.7774,,,10000
condition,blur(std=1),dae_lam1_seed0,e_mse,d,False,0.9424,,,0.9919,,,0.9285,,,10000
condition,blur(std=1),dae_lam1_seed0,e_mse,r_A,False,0.9594,,,0.9931,,,0.9464,,,10000
condition,blur(std=1),dae_lam1w5_seed0,e_mse,b,False,0.0271,,,0.5242,,,,,,10000
condition,blur(std=1),dae_lam1w5_seed0,e_mse,g,False,0.4210,,,0.7456,,,0.4676,,,10000
condition,blur(std=1),dae_lam1w5_seed0,e_mse,d,False,0.3636,,,0.7070,,,0.5752,,,10000
condition,blur(std=1),dae_lam1w5_seed0,e_mse,r_A,False,0.8144,,,0.9250,,,0.8615,,,10000
condition,blur(std=1),dae_lam1w5_seed1,e_mse,b,False,0.0165,,,0.5177,,,,,,10000
condition,blur(std=1),dae_lam1w5_seed1,e_mse,g,False,0.4844,,,0.7766,,,0.5299,,,10000
condition,blur(std=1),dae_lam1w5_seed1,e_mse,d,False,0.3550,,,0.7250,,,0.5349,,,10000
condition,blur(std=1),dae_lam1w5_seed1,e_mse,r_A,False,0.8634,,,0.9497,,,0.8857,,,10000
condition,blur(std=1),dae_lam1w5_seed2,e_mse,b,False,0.0480,,,0.5336,,,,,,10000
condition,blur(std=1),dae_lam1w5_seed2,e_mse,g,False,0.5210,,,0.7787,,,0.5253,,,10000
condition,blur(std=1),dae_lam1w5_seed2,e_mse,d,False,0.4455,,,0.7596,,,0.6785,,,10000
condition,blur(std=1),dae_lam1w5_seed2,e_mse,r_A,False,0.8629,,,0.9485,,,0.8886,,,10000
condition,blur(std=1.5),radial,e_mse,b,False,0.3941,,,0.6476,,,,,,10000
condition,blur(std=1.5),radial,e_mse,g,True,,,,0.5000,,,,,,10000
condition,blur(std=1.5),radial,e_mse,d,False,0.4200,,,0.7022,,,0.4805,,,10000
condition,blur(std=1.5),radial,e_mse,r_A,False,0.6153,,,0.7983,,,0.6484,,,10000
condition,blur(std=1.5),pca64,e_mse,b,False,0.5137,,,0.7164,,,,,,10000
condition,blur(std=1.5),pca64,e_mse,g,True,,,,0.5000,,,,,,10000
condition,blur(std=1.5),pca64,e_mse,d,False,0.4573,,,0.6985,,,0.4066,,,10000
condition,blur(std=1.5),pca64,e_mse,r_A,False,0.7432,,,0.8533,,,0.6275,,,10000
condition,blur(std=1.5),dae_lam0_seed0,e_mse,b,False,0.3164,,,0.6212,,,,,,10000
condition,blur(std=1.5),dae_lam0_seed0,e_mse,g,False,0.3726,,,0.6588,,,0.2104,,,10000
condition,blur(std=1.5),dae_lam0_seed0,e_mse,d,False,0.4799,,,0.7170,,,0.4803,,,10000
condition,blur(std=1.5),dae_lam0_seed0,e_mse,r_A,False,0.6402,,,0.8133,,,0.6516,,,10000
condition,blur(std=1.5),dae_lam0_seed1,e_mse,b,False,0.3103,,,0.6187,,,,,,10000
condition,blur(std=1.5),dae_lam0_seed1,e_mse,g,False,0.3760,,,0.6606,,,0.2305,,,10000
condition,blur(std=1.5),dae_lam0_seed1,e_mse,d,False,0.4713,,,0.7121,,,0.4464,,,10000
condition,blur(std=1.5),dae_lam0_seed1,e_mse,r_A,False,0.6613,,,0.8179,,,0.6634,,,10000
condition,blur(std=1.5),dae_lam0_seed2,e_mse,b,False,0.2905,,,0.6238,,,,,,10000
condition,blur(std=1.5),dae_lam0_seed2,e_mse,g,False,0.3364,,,0.6439,,,0.2432,,,10000
condition,blur(std=1.5),dae_lam0_seed2,e_mse,d,False,0.4477,,,0.7116,,,0.4522,,,10000
condition,blur(std=1.5),dae_lam0_seed2,e_mse,r_A,False,0.6708,,,0.8404,,,0.6594,,,10000
condition,blur(std=1.5),dae_lam1_seed0,e_mse,b,False,0.5504,,,0.8899,,,,,,10000
condition,blur(std=1.5),dae_lam1_seed0,e_mse,g,False,0.7865,,,0.8809,,,0.7848,,,10000
condition,blur(std=1.5),dae_lam1_seed0,e_mse,d,False,0.9111,,,0.9856,,,0.8942,,,10000
condition,blur(std=1.5),dae_lam1_seed0,e_mse,r_A,False,0.9472,,,0.9887,,,0.9293,,,10000
condition,blur(std=1.5),dae_lam1w5_seed0,e_mse,b,False,0.2518,,,0.5925,,,,,,10000
condition,blur(std=1.5),dae_lam1w5_seed0,e_mse,g,False,0.4194,,,0.7144,,,0.3507,,,10000
condition,blur(std=1.5),dae_lam1w5_seed0,e_mse,d,False,0.4513,,,0.7046,,,0.5463,,,10000
condition,blur(std=1.5),dae_lam1w5_seed0,e_mse,r_A,False,0.6409,,,0.8169,,,0.6862,,,10000
condition,blur(std=1.5),dae_lam1w5_seed1,e_mse,b,False,0.1811,,,0.5666,,,,,,10000
condition,blur(std=1.5),dae_lam1w5_seed1,e_mse,g,False,0.4286,,,0.7181,,,0.4160,,,10000
condition,blur(std=1.5),dae_lam1w5_seed1,e_mse,d,False,0.3836,,,0.6791,,,0.4825,,,10000
condition,blur(std=1.5),dae_lam1w5_seed1,e_mse,r_A,False,0.6549,,,0.8360,,,0.7111,,,10000
condition,blur(std=1.5),dae_lam1w5_seed2,e_mse,b,False,0.2701,,,0.6044,,,,,,10000
condition,blur(std=1.5),dae_lam1w5_seed2,e_mse,g,False,0.5111,,,0.7826,,,0.4540,,,10000
condition,blur(std=1.5),dae_lam1w5_seed2,e_mse,d,False,0.4454,,,0.6974,,,0.5318,,,10000
condition,blur(std=1.5),dae_lam1w5_seed2,e_mse,r_A,False,0.6905,,,0.8417,,,0.7242,,,10000
condition,blur(std=2),radial,e_mse,b,False,0.4232,,,0.6318,,,,,,10000
condition,blur(std=2),radial,e_mse,g,True,,,,0.5000,,,,,,10000
condition,blur(std=2),radial,e_mse,d,False,0.4467,,,0.7121,,,0.4799,,,10000
condition,blur(std=2),radial,e_mse,r_A,False,0.5326,,,0.7685,,,0.6117,,,10000
condition,blur(std=2),pca64,e_mse,b,False,0.5822,,,0.7449,,,,,,10000
condition,blur(std=2),pca64,e_mse,g,True,,,,0.5000,,,,,,10000
condition,blur(std=2),pca64,e_mse,d,False,0.4277,,,0.6650,,,0.2745,,,10000
condition,blur(std=2),pca64,e_mse,r_A,False,0.6962,,,0.7934,,,0.4777,,,10000
condition,blur(std=2),dae_lam0_seed0,e_mse,b,False,0.5426,,,0.7317,,,,,,10000
condition,blur(std=2),dae_lam0_seed0,e_mse,g,False,0.5422,,,0.7279,,,0.1652,,,10000
condition,blur(std=2),dae_lam0_seed0,e_mse,d,False,0.6444,,,0.7768,,,0.4667,,,10000
condition,blur(std=2),dae_lam0_seed0,e_mse,r_A,False,0.6949,,,0.8043,,,0.5357,,,10000
condition,blur(std=2),dae_lam0_seed1,e_mse,b,False,0.5183,,,0.7192,,,,,,10000
condition,blur(std=2),dae_lam0_seed1,e_mse,g,False,0.5222,,,0.7198,,,0.1924,,,10000
condition,blur(std=2),dae_lam0_seed1,e_mse,d,False,0.6215,,,0.7642,,,0.4324,,,10000
condition,blur(std=2),dae_lam0_seed1,e_mse,r_A,False,0.6906,,,0.7975,,,0.5415,,,10000
condition,blur(std=2),dae_lam0_seed2,e_mse,b,False,0.4798,,,0.7067,,,,,,10000
condition,blur(std=2),dae_lam0_seed2,e_mse,g,False,0.4382,,,0.6683,,,0.2021,,,10000
condition,blur(std=2),dae_lam0_seed2,e_mse,d,False,0.5710,,,0.7452,,,0.3950,,,10000
condition,blur(std=2),dae_lam0_seed2,e_mse,r_A,False,0.6481,,,0.7833,,,0.5014,,,10000
condition,blur(std=2),dae_lam1_seed0,e_mse,b,False,0.5490,,,0.8887,,,,,,10000
condition,blur(std=2),dae_lam1_seed0,e_mse,g,False,0.7498,,,0.8679,,,0.7858,,,10000
condition,blur(std=2),dae_lam1_seed0,e_mse,d,False,0.8760,,,0.9761,,,0.8608,,,10000
condition,blur(std=2),dae_lam1_seed0,e_mse,r_A,False,0.9353,,,0.9828,,,0.9127,,,10000
condition,blur(std=2),dae_lam1w5_seed0,e_mse,b,False,0.4485,,,0.6760,,,,,,10000
condition,blur(std=2),dae_lam1w5_seed0,e_mse,g,False,0.5337,,,0.7332,,,0.3306,,,10000
condition,blur(std=2),dae_lam1w5_seed0,e_mse,d,False,0.5884,,,0.7424,,,0.5422,,,10000
condition,blur(std=2),dae_lam1w5_seed0,e_mse,r_A,False,0.6557,,,0.7759,,,0.5771,,,10000
condition,blur(std=2),dae_lam1w5_seed1,e_mse,b,False,0.3798,,,0.6451,,,,,,10000
condition,blur(std=2),dae_lam1w5_seed1,e_mse,g,False,0.5053,,,0.7369,,,0.3605,,,10000
condition,blur(std=2),dae_lam1w5_seed1,e_mse,d,False,0.5452,,,0.7283,,,0.5417,,,10000
condition,blur(std=2),dae_lam1w5_seed1,e_mse,r_A,False,0.6448,,,0.7819,,,0.6052,,,10000
condition,blur(std=2),dae_lam1w5_seed2,e_mse,b,False,0.4581,,,0.6978,,,,,,10000
condition,blur(std=2),dae_lam1w5_seed2,e_mse,g,False,0.5006,,,0.7629,,,0.3168,,,10000
condition,blur(std=2),dae_lam1w5_seed2,e_mse,d,False,0.5633,,,0.7401,,,0.4657,,,10000
condition,blur(std=2),dae_lam1w5_seed2,e_mse,r_A,False,0.7015,,,0.8117,,,0.6430,,,10000
condition,pixel_mask(drop=0.25),radial,e_mse,b,False,0.9550,,,0.9709,,,,,,10000
condition,pixel_mask(drop=0.25),radial,e_mse,g,True,,,,0.5000,,,,,,10000
condition,pixel_mask(drop=0.25),radial,e_mse,d,False,0.4288,,,0.7491,,,0.1213,,,10000
condition,pixel_mask(drop=0.25),radial,e_mse,r_A,False,0.4311,,,0.7559,,,0.1038,,,10000
condition,pixel_mask(drop=0.25),pca64,e_mse,b,False,0.7922,,,0.8943,,,,,,10000
condition,pixel_mask(drop=0.25),pca64,e_mse,g,True,,,,0.5000,,,,,,10000
